,1,113,240,0,,2000,,,440,398,17,False
,1,113,240,0,,2000,,,494,366,17,False
,1,113,240,0,,2000,,,449,330,17,False
,1,113,240,0,,2000,,,522,331,17,False
,1,113,240,0,,2000,,,458,428,17,False
,1,113,240,0,,2000,,,376,268,17,False
,1,113,240,0,,2000,,,387,502,17,False
,1,113,240,0,,2000,,,412,331,17,False
,1,113,240,0,,2000,,,443,470,17,False
,1,113,240,0,,2000,,,394,237,17,False
,1,113,240,0,,2000,,,272,343,17,False
,1,113,240,0,,2000,,,388,440,17,False
,1,113,240,0,,2000,,,358,237,17,False
,1,113,240,0,,2000,,,424,440,17,False
,1,113,240,0,,2000,,,522,269,17,False
,1,113,240,0,,2000,,,413,206,17,False
,1,113,240,0,,2000,,,448,207,17,False
,1,113,240,0,,2000,,,392,538,17,False
,1,113,240,0,,2000,,,540,300,17,False
,1,113,240,0,,2000,,,361,313,17,False
,1,113,240,0,,2000,,,561,330,17,False
,1,113,240,0,,2000,,,314,502,17,False
,1,113,240,0,,2000,,,341,205,17,False
,1,113,240,0,,2000,,,504,237,17,False
,1,113,240,0,,2000,,,263,409,17,False
,1,113,240,0,,2000,,,370,410,17,False
,1,113,240,0,,2000,,,486,331,17,False
,1,113,240,0,,2000,,,245,378,17,False
,1,113,240,0,,2000,,,356,538,17,False
,1,113,240,0,,2000,,,430,238,17,False
,1,113,240,0,,2000,,,496,488,17,False
,1,113,240,0,,2000,,,280,439,17,False
,1,113,240,0,,2000,,,484,208,17,False
,1,113,240,0,,2000,,,299,409,17,False
,1,113,240,0,,2000,,,315,440,17,False
,1,113,240,0,,2000,,,308,343,17,False
,1,113,240,0,,2000,,,485,269,17,False
,1,113,240,0,,2000,,,334,410,17,False
,1,113,240,0,,2000,,,377,206,17,False
,1,113,240,0,,2000,,,333,471,17,False
,1,113,240,0,,2000,,,458,366,17,False
,1,113,240,0,,2000,,,370,471,17,False
,1,113,240,0,,2000,,,597,327,17,False
,1,113,240,0,,2000,,,351,441,17,False
,1,113,240,0,,2000,,,290,312,17,False
,1,113,240,0,,2000,,,554,253,17,False
,1,113,240,0,,2000,,,412,269,17,False
,1,113,240,0,,2000,,,446,171,17,False
,1,113,240,0,,2000,,,466,238,17,False
,1,113,240,0,,2000,,,254,311,17,False
,1,113,240,0,,2000,,,325,312,17,False
,1,113,240,0,,2000,,,504,300,17,False
,1,113,240,0,,2000,,,402,171,17,False
,1,113,240,0,,2000,,,258,232,17,False
,1,113,240,0,,2000,,,240,263,17,False
,1,113,240,0,,2000,,,276,202,17,False
,1,113,240,0,,2000,,,307,281,17,False
,1,113,240,0,,2000,,,222,294,17,False
,1,113,240,0,,2000,,,535,222,17,False
,1,113,240,0,,2000,,,486,171,17,False
,1,113,240,0,,2000,,,517,190,17,False
,1,113,240,0,,2000,,,205,325,17,False
,1,113,240,0,,2000,,,295,171,17,False
,1,113,240,0,,2000,,,187,357,17,False
,1,113,240,0,,2000,,,330,171,17,False
,1,113,240,0,,2000,,,366,171,17,False
,1,113,240,0,,2040,,,497,200,17,False
,1,113,240,0,,2040,,,577,324,17,False
,1,113,240,0,,2040,,,358,267,17,False
,1,113,240,0,,2040,,,378,300,17,False
,1,113,240,0,,2040,,,407,235,17,False
,1,113,240,0,,2040,,,480,234,17,False
,1,113,240,0,,2040,,,516,231,17,False
,1,113,240,0,,2040,,,353,445,17,False
,1,113,240,0,,2040,,,436,392,17,False
,1,113,240,0,,2040,,,394,268,17,False
,1,113,240,0,,2040,,,538,262,17,False
,1,113,240,0,,2040,,,443,235,17,False
,1,113,240,0,,2040,,,453,360,17,False
,1,113,240,0,,2040,,,488,359,17,False
,1,113,240,0,,2040,,,509,517,17,False
,1,113,240,0,,2040,,,371,234,17,False
,1,113,240,0,,2040,,,472,391,17,False
,1,113,240,0,,2040,,,597,357,17,False
,1,113,240,0,,2040,,,334,415,17,False
,1,113,240,0,,2040,,,397,331,17,False
,1,113,240,0,,2040,,,317,508,17,False
,1,113,240,0,,2040,,,389,204,17,False
,1,113,240,0,,2040,,,508,390,17,False
,1,113,240,0,,2040,,,417,362,17,False
,1,113,240,0,,2040,,,424,203,17,False
,1,113,240,0,,2040,,,455,423,17,False
,1,113,240,0,,2040,,,581,389,17,False
,1,113,240,0,,2040,,,413,299,17,False
,1,113,240,0,,2040,,,351,384,17,False
,1,113,240,0,,2040,,,560,356,17,False
,1,113,240,0,,2040,,,373,476,17,False
,1,113,240,0,,2040,,,509,453,17,False
,1,113,240,0,,2040,,,541,325,17,False
,1,113,240,0,,2040,,,353,202,17,False
,1,113,240,0,,2040,,,444,475,17,False
,1,113,240,0,,2040,,,315,446,17,False
,1,113,240,0,,2040,,,388,382,17,False
,1,113,240,0,,2040,,,502,265,17,False
,1,113,240,0,,2040,,,473,454,17,False
,1,113,240,0,,2040,,,546,454,17,False
,1,113,240,0,,2040,,,334,476,17,False
,1,113,240,0,,2040,,,557,292,17,False
,1,113,240,0,,2040,,,521,295,17,False
,1,113,240,0,,2040,,,390,508,17,False
,1,113,240,0,,2040,,,465,267,17,False
,1,113,240,0,,2040,,,563,421,17,False
,1,113,240,0,,2040,,,369,353,17,False
,1,113,240,0,,2040,,,371,414,17,False
,1,113,240,0,,2040,,,461,506,17,False
,1,113,240,0,,2040,,,528,485,17,False
,1,113,240,0,,2040,,,315,384,17,False
,1,113,240,0,,2040,,,429,268,17,False
,1,113,240,0,,2040,,,460,204,17,False
,1,113,240,0,,2040,,,334,353,17,False
,1,113,240,0,,2040,,,296,478,17,False
,1,113,240,0,,2040,,,525,356,17,False
,1,113,240,0,,2040,,,469,328,17,False
,1,113,240,0,,2040,,,353,507,17,False
,1,113,240,0,,2040,,,485,297,17,False
,1,113,240,0,,2040,,,336,232,17,False
,1,113,240,0,,2040,,,504,326,17,False
,1,113,240,0,,2040,,,544,389,17,False
,1,113,240,0,,2040,,,225,353,17,False
,1,113,240,0,,2040,,,332,291,17,False
,1,113,240,0,,2040,,,351,322,17,False
,1,113,240,0,,2040,,,425,444,17,False
,1,113,240,0,,2040,,,449,298,17,False
,1,113,240,0,,2040,,,297,230,17,False
,1,113,240,0,,2040,,,282,194,17,False
,1,113,240,0,,2040,,,491,422,17,False
,1,113,240,0,,2040,,,407,412,17,False
,1,113,240,0,,2040,,,279,322,17,False
,1,113,240,0,,2040,,,297,353,17,False
,1,113,240,0,,2040,,,527,421,17,False
,1,113,240,0,,2040,,,426,507,17,False
,1,113,240,0,,2040,,,261,415,17,False
,1,113,240,0,,2040,,,440,171,17,False
,1,113,240,0,,2040,,,491,485,17,False
,1,113,240,0,,2040,,,433,330,17,False
,1,113,240,0,,2040,,,262,353,17,False
,1,113,240,0,,2040,,,297,415,17,False
,1,113,240,0,,2040,,,297,292,17,False
,1,113,240,0,,2040,,,333,169,17,False
,1,113,240,0,,2040,,,243,322,17,False
,1,113,240,0,,2040,,,315,261,17,False
,1,113,240,0,,2040,,,390,444,17,False
,1,113,240,0,,2040,,,279,446,17,False
,1,113,240,0,,2040,,,278,510,17,False
,1,113,240,0,,2040,,,261,292,17,False
,1,113,240,0,,2040,,,280,384,17,False
,1,113,240,0,,2040,,,408,476,17,False
,1,113,240,0,,2040,,,243,447,17,False
,1,113,240,0,,2040,,,476,171,17,False
,1,113,240,0,,2040,,,298,540,17,False
,1,113,240,0,,2040,,,315,322,17,False
,1,113,240,0,,2040,,,317,202,17,False
,1,113,240,0,,2040,,,244,383,17,False
,1,113,240,0,,2040,,,373,539,17,False
,1,113,240,0,,2040,,,409,539,17,False
,1,113,240,0,,2040,,,481,539,17,False
,1,113,240,0,,2040,,,445,539,17,False
,1,113,240,0,,2040,,,279,261,17,False
,1,113,240,0,,2040,,,404,170,17,False
,1,113,240,0,,2040,,,207,322,17,False
,1,113,240,0,,2040,,,337,540,17,False
,1,113,240,0,,2040,,,242,260,17,False
,1,113,240,0,,2040,,,368,170,17,False
,1,113,240,0,,2040,,,224,291,17,False
,1,113,240,0,,2040,,,260,230,17,False
,1,113,240,0,,2040,,,225,415,17,False
,1,113,240,0,,2040,,,207,383,17,False
,1,113,240,0,,2040,,,260,478,17,False
,1,113,240,0,,2040,,,190,353,17,False
,1,113,240,0,,2080,,,284,225,17,False
,1,113,240,0,,2080,,,381,375,17,False
,1,113,240,0,,2080,,,271,315,17,False
,1,113,240,0,,2080,,,307,252,17,False
,1,113,240,0,,2080,,,239,379,17,False
,1,113,240,0,,2080,,,235,305,17,False
,1,113,240,0,,2080,,,327,215,17,False
,1,113,240,0,,2080,,,256,348,17,False
,1,113,240,0,,2080,,,310,184,17,False
,1,113,240,0,,2080,,,308,315,17,False
,1,113,240,0,,2080,,,311,379,17,False
,1,113,240,0,,2080,,,418,382,17,False
,1,113,240,0,,2080,,,327,346,17,False
,1,113,240,0,,2080,,,379,309,17,False
,1,113,240,0,,2080,,,218,337,17,False
,1,113,240,0,,2080,,,363,344,17,False
,1,113,240,0,,2080,,,469,349,17,False
,1,113,240,0,,2080,,,348,441,17,False
,1,113,240,0,,2080,,,264,259,17,False
,1,113,240,0,,2080,,,452,246,17,False
,1,113,240,0,,2080,,,344,247,17,False
,1,113,240,0,,2080,,,202,373,17,False
,1,113,240,0,,2080,,,362,278,17,False
,1,113,240,0,,2080,,,468,287,17,False
,1,113,240,0,,2080,,,292,348,17,False
,1,113,240,0,,2080,,,449,318,17,False
,1,113,240,0,,2080,,,289,284,17,False
,1,113,240,0,,2080,,,523,257,17,False
,1,113,240,0,,2080,,,380,245,17,False
,1,113,240,0,,2080,,,365,408,17,False
,1,113,240,0,,2080,,,384,445,17,False
,1,113,240,0,,2080,,,397,277,17,False
,1,113,240,0,,2080,,,434,277,17,False
,1,113,240,0,,2080,,,274,380,17,False
,1,113,240,0,,2080,,,326,282,17,False
,1,113,240,0,,2080,,,382,182,17,False
,1,113,240,0,,2080,,,505,350,17,False
,1,113,240,0,,2080,,,471,213,17,False
,1,113,240,0,,2080,,,398,339,17,False
,1,113,240,0,,2080,,,415,308,17,False
,1,113,240,0,,2080,,,489,182,17,False
,1,113,240,0,,2080,,,343,314,17,False
,1,113,240,0,,2080,,,416,245,17,False
,1,113,240,0,,2080,,,312,443,17,False
,1,113,240,0,,2080,,,454,182,17,False
,1,113,240,0,,2080,,,505,225,17,False
,1,113,240,0,,2080,,,505,288,17,False
,1,113,240,0,,2080,,,433,349,17,False
,1,113,240,0,,2080,,,541,288,17,False
,1,113,240,0,,2080,,,486,256,17,False
,1,113,240,0,,2080,,,486,318,17,False
,1,113,240,0,,2080,,,330,410,17,False
,1,113,240,0,,2080,,,526,382,17,False
,1,113,240,0,,2080,,,401,413,17,False
,1,113,240,0,,2080,,,347,183,17,False
,1,113,240,0,,2080,,,454,382,17,False
,1,113,240,0,,2080,,,330,475,17,False
,1,113,240,0,,2080,,,346,378,17,False
,1,113,240,0,,2080,,,577,350,17,False
,1,113,240,0,,2080,,,489,382,17,False
,1,113,240,0,,2080,,,364,214,17,False
,1,113,240,0,,2080,,,258,412,17,False
,1,113,240,0,,2080,,,509,476,17,False
,1,113,240,0,,2080,,,435,214,17,False
,1,113,240,0,,2080,,,294,412,17,False
,1,113,240,0,,2080,,,419,445,17,False
,1,113,240,0,,2080,,,366,476,17,False
,1,113,240,0,,2080,,,524,194,17,False
,1,113,240,0,,2080,,,473,476,17,False
,1,113,240,0,,2080,,,541,350,17,False
,1,113,240,0,,2080,,,522,318,17,False
,1,113,240,0,,2080,,,472,414,17,False
,1,113,240,0,,2080,,,348,507,17,False
,1,113,240,0,,2080,,,418,183,17,False
,1,113,240,0,,2080,,,455,445,17,False
,1,113,240,0,,2080,,,527,446,17,False
,1,113,240,0,,2080,,,399,214,17,False
,1,113,240,0,,2080,,,294,475,17,False
,1,113,240,0,,2080,,,312,506,17,False
,1,113,240,0,,2080,,,491,445,17,False
,1,113,240,0,,2080,,,491,508,17,False
,1,113,240,0,,2080,,,276,443,17,False
,1,113,240,0,,2080,,,221,412,17,False
,1,113,240,0,,2080,,,401,476,17,False
,1,113,240,0,,2080,,,577,288,17,False
,1,113,240,0,,2080,,,507,414,17,False
,1,113,240,0,,2080,,,562,382,17,False
,1,113,240,0,,2080,,,330,539,17,False
,1,113,240,0,,2080,,,436,413,17,False
,1,113,240,0,,2080,,,455,508,17,False
,1,113,240,0,,2080,,,559,319,17,False
,1,113,240,0,,2080,,,437,476,17,False
,1,113,240,0,,2080,,,545,477,17,False
,1,113,240,0,,2080,,,384,507,17,False
,1,113,240,0,,2080,,,542,226,17,False
,1,113,240,0,,2080,,,544,414,17,False
,1,113,240,0,,2080,,,366,539,17,False
,1,113,240,0,,2080,,,276,506,17,False
,1,113,240,0,,2080,,,560,257,17,False
,1,113,240,0,,2080,,,527,508,17,False
,1,113,240,0,,2080,,,595,319,17,False
,1,113,240,0,,2080,,,563,445,17,False
,1,113,240,0,,2080,,,294,538,17,False
,1,113,240,0,,2080,,,240,443,17,False
,1,113,240,0,,2080,,,420,507,17,False
,1,113,240,0,,2080,,,580,414,17,False
,1,113,240,0,,2080,,,598,383,17,False
,1,113,240,0,,2080,,,258,475,17,False
,1,113,240,0,,2080,,,437,539,17,False
,1,113,240,0,,2080,,,402,539,17,False
,1,113,240,0,,2080,,,474,540,17,False
,1,113,240,0,,2080,,,509,540,17,False
,1,113,240,0,,2080,,,613,351,17,False
,1,113,240,0,,2120,,,285,498,17,False
,1,113,240,0,,2120,,,267,465,17,False
,1,113,240,0,,2120,,,428,428,17,False
,1,113,240,0,,2120,,,374,401,17,False
,1,113,240,0,,2120,,,306,336,17,False
,1,113,240,0,,2120,,,338,402,17,False
,1,113,240,0,,2120,,,464,492,17,False
,1,113,240,0,,2120,,,468,236,17,False
,1,113,240,0,,2120,,,321,499,17,False
,1,113,240,0,,2120,,,481,455,17,False
,1,113,240,0,,2120,,,356,497,17,False
,1,113,240,0,,2120,,,392,433,17,False
,1,113,240,0,,2120,,,354,370,17,False
,1,113,240,0,,2120,,,341,269,17,False
,1,113,240,0,,2120,,,559,329,17,False
,1,113,240,0,,2120,,,361,536,17,False
,1,113,240,0,,2120,,,377,268,17,False
,1,113,240,0,,2120,,,571,362,17,False
,1,113,240,0,,2120,,,392,496,17,False
,1,113,240,0,,2120,,,306,273,17,False
,1,113,240,0,,2120,,,302,401,17,False
,1,113,240,0,,2120,,,523,329,17,False
,1,113,240,0,,2120,,,324,238,17,False
,1,113,240,0,,2120,,,505,235,17,False
,1,113,240,0,,2120,,,445,461,17,False
,1,113,240,0,,2120,,,318,370,17,False
,1,113,240,0,,2120,,,389,365,17,False
,1,113,240,0,,2120,,,342,335,17,False
,1,113,240,0,,2120,,,487,203,17,False
,1,113,240,0,,2120,,,359,301,17,False
,1,113,240,0,,2120,,,498,486,17,False
,1,113,240,0,,2120,,,282,370,17,False
,1,113,240,0,,2120,,,487,329,17,False
,1,113,240,0,,2120,,,323,304,17,False
,1,113,240,0,,2120,,,425,364,17,False
,1,113,240,0,,2120,,,267,401,17,False
,1,113,240,0,,2120,,,449,205,17,False
,1,113,240,0,,2120,,,356,434,17,False
,1,113,240,0,,2120,,,428,498,17,False
,1,113,240,0,,2120,,,338,466,17,False
,1,113,240,0,,2120,,,451,329,17,False
,1,113,240,0,,2120,,,469,298,17,False
,1,113,240,0,,2120,,,288,242,17,False
,1,113,240,0,,2120,,,481,393,17,False
,1,113,240,0,,2120,,,325,538,17,False
,1,113,240,0,,2120,,,210,373,17,False
,1,113,240,0,,2120,,,449,268,17,False
,1,113,240,0,,2120,,,321,433,17,False
,1,113,240,0,,2120,,,409,397,17,False
,1,113,240,0,,2120,,,498,362,17,False
,1,113,240,0,,2120,,,285,433,17,False
,1,113,240,0,,2120,,,431,299,17,False
,1,113,240,0,,2120,,,462,362,17,False
,1,113,240,0,,2120,,,378,332,17,False
,1,113,240,0,,2120,,,395,299,17,False
,1,113,240,0,,2120,,,288,305,17,False
,1,113,240,0,,2120,,,341,205,17,False
,1,113,240,0,,2120,,,216,306,17,False
,1,113,240,0,,2120,,,410,465,17,False
,1,113,240,0,,2120,,,303,464,17,False
,1,113,240,0,,2120,,,271,336,17,False
,1,113,240,0,,2120,,,524,266,17,False
,1,113,240,0,,2120,,,308,169,17,False
,1,113,240,0,,2120,,,414,330,17,False
,1,113,240,0,,2120,,,541,297,17,False
,1,113,240,0,,2120,,,230,402,17,False
,1,113,240,0,,2120,,,487,266,17,False
,1,113,240,0,,2120,,,413,268,17,False
,1,113,240,0,,2120,,,535,424,17,False
,1,113,240,0,,2120,,,247,370,17,False
,1,113,240,0,,2120,,,199,339,17,False
,1,113,240,0,,2120,,,235,336,17,False
,1,113,240,0,,2120,,,534,362,17,False
,1,113,240,0,,2120,,,432,534,17,False
,1,113,240,0,,2120,,,553,393,17,False
,1,113,240,0,,2120,,,249,433,17,False
,1,113,240,0,,2120,,,306,206,17,False
,1,113,240,0,,2120,,,505,298,17,False
,1,113,240,0,,2120,,,463,424,17,False
,1,113,240,0,,2120,,,359,237,17,False
,1,113,240,0,,2120,,,413,205,17,False
,1,113,240,0,,2120,,,395,237,17,False
,1,113,240,0,,2120,,,577,293,17,False
,1,113,240,0,,2120,,,397,536,17,False
,1,113,240,0,,2120,,,270,273,17,False
,1,113,240,0,,2120,,,517,455,17,False
,1,113,240,0,,2120,,,374,466,17,False
,1,113,240,0,,2120,,,431,237,17,False
,1,113,240,0,,2120,,,499,424,17,False
,1,113,240,0,,2120,,,468,535,17,False
,1,113,240,0,,2120,,,444,393,17,False
,1,113,240,0,,2120,,,378,205,17,False
,1,113,240,0,,2120,,,596,388,17,False
,1,113,240,0,,2120,,,517,393,17,False
,1,113,240,0,,2120,,,523,198,17,False
,1,113,240,0,,2120,,,561,449,17,False
,1,113,240,0,,2120,,,252,305,17,False
,1,113,240,0,,2120,,,595,325,17,False
,1,113,240,0,,2120,,,578,419,17,False
,1,113,240,0,,2120,,,252,241,17,False
,1,113,240,0,,2120,,,349,170,17,False
,1,113,240,0,,2120,,,559,261,17,False
,1,113,240,0,,2120,,,502,169,17,False
,1,113,240,0,,2120,,,234,274,17,False
,1,113,240,0,,2120,,,270,210,17,False
,1,113,240,0,,2120,,,421,169,17,False
,1,113,240,0,,2120,,,541,230,17,False
,1,113,240,0,,2120,,,456,169,17,False
,1,113,240,0,,2120,,,524,512,17,False
,1,113,240,0,,2120,,,504,541,17,False
,1,113,240,0,,2120,,,542,481,17,False
,1,113,240,0,,2120,,,385,170,17,False
,1,113,240,0,,2120,,,613,356,17,False
,1,113,240,0,,2160,,,283,446,17,False
,1,113,240,0,,2160,,,280,257,17,False
,1,113,240,0,,2160,,,292,518,17,False
,1,113,240,0,,2160,,,326,201,17,False
,1,113,240,0,,2160,,,444,326,17,False
,1,113,240,0,,2160,,,401,332,17,False
,1,113,240,0,,2160,,,557,387,17,False
,1,113,240,0,,2160,,,265,415,17,False
,1,113,240,0,,2160,,,246,446,17,False
,1,113,240,0,,2160,,,478,263,17,False
,1,113,240,0,,2160,,,572,355,17,False
,1,113,240,0,,2160,,,227,415,17,False
,1,113,240,0,,2160,,,362,439,17,False
,1,113,240,0,,2160,,,465,355,17,False
,1,113,240,0,,2160,,,396,377,17,False
,1,113,240,0,,2160,,,503,480,17,False
,1,113,240,0,,2160,,,517,260,17,False
,1,113,240,0,,2160,,,268,491,17,False
,1,113,240,0,,2160,,,345,238,17,False
,1,113,240,0,,2160,,,326,502,17,False
,1,113,240,0,,2160,,,365,500,17,False
,1,113,240,0,,2160,,,472,499,17,False
,1,113,240,0,,2160,,,355,383,17,False
,1,113,240,0,,2160,,,334,289,17,False
,1,113,240,0,,2160,,,363,269,17,False
,1,113,240,0,,2160,,,246,384,17,False
,1,113,240,0,,2160,,,352,321,17,False
,1,113,240,0,,2160,,,316,258,17,False
,1,113,240,0,,2160,,,454,468,17,False
,1,113,240,0,,2160,,,497,231,17,False
,1,113,240,0,,2160,,,320,445,17,False
,1,113,240,0,,2160,,,470,535,17,False
,1,113,240,0,,2160,,,468,418,17,False
,1,113,240,0,,2160,,,380,408,17,False
,1,113,240,0,,2160,,,382,300,17,False
,1,113,240,0,,2160,,,418,406,17,False
,1,113,240,0,,2160,,,371,351,17,False
,1,113,240,0,,2160,,,470,207,17,False
,1,113,240,0,,2160,,,503,418,17,False
,1,113,240,0,,2160,,,401,499,17,False
,1,113,240,0,,2160,,,281,321,17,False
,1,113,240,0,,2160,,,283,384,17,False
,1,113,240,0,,2160,,,298,290,17,False
,1,113,240,0,,2160,,,427,358,17,False
,1,113,240,0,,2160,,,460,295,17,False
,1,113,240,0,,2160,,,264,353,17,False
,1,113,240,0,,2160,,,437,436,17,False
,1,113,240,0,,2160,,,485,387,17,False
,1,113,240,0,,2160,,,521,449,17,False
,1,113,240,0,,2160,,,300,353,17,False
,1,113,240,0,,2160,,,554,323,17,False
,1,113,240,0,,2160,,,362,207,17,False
,1,113,240,0,,2160,,,506,531,17,False
,1,113,240,0,,2160,,,227,353,17,False
,1,113,240,0,,2160,,,363,536,17,False
,1,113,240,0,,2160,,,263,290,17,False
,1,113,240,0,,2160,,,319,384,17,False
,1,113,240,0,,2160,,,434,534,17,False
,1,113,240,0,,2160,,,301,415,17,False
,1,113,240,0,,2160,,,399,535,17,False
,1,113,240,0,,2160,,,452,238,17,False
,1,113,240,0,,2160,,,400,437,17,False
,1,113,240,0,,2160,,,499,292,17,False
,1,113,240,0,,2160,,,337,414,17,False
,1,113,240,0,,2160,,,398,207,17,False
,1,113,240,0,,2160,,,419,467,17,False
,1,113,240,0,,2160,,,539,418,17,False
,1,113,240,0,,2160,,,382,468,17,False
,1,113,240,0,,2160,,,302,476,17,False
,1,113,240,0,,2160,,,300,225,17,False
,1,113,240,0,,2160,,,482,324,17,False
,1,113,240,0,,2160,,,536,292,17,False
,1,113,240,0,,2160,,,605,375,17,False
,1,113,240,0,,2160,,,434,207,17,False
,1,113,240,0,,2160,,,210,384,17,False
,1,113,240,0,,2160,,,262,226,17,False
,1,113,240,0,,2160,,,520,387,17,False
,1,113,240,0,,2160,,,361,170,17,False
,1,113,240,0,,2160,,,449,387,17,False
,1,113,240,0,,2160,,,436,499,17,False
,1,113,240,0,,2160,,,549,472,17,False
,1,113,240,0,,2160,,,485,449,17,False
,1,113,240,0,,2160,,,345,471,17,False
,1,113,240,0,,2160,,,245,321,17,False
,1,113,240,0,,2160,,,567,441,17,False
,1,113,240,0,,2160,,,587,409,17,False
,1,113,240,0,,2160,,,327,537,17,False
,1,113,240,0,,2160,,,242,260,17,False
,1,113,240,0,,2160,,,529,209,17,False
,1,113,240,0,,2160,,,418,300,17,False
,1,113,240,0,,2160,,,537,355,17,False
,1,113,240,0,,2160,,,316,321,17,False
,1,113,240,0,,2160,,,530,504,17,False
,1,113,240,0,,2160,,,435,269,17,False
,1,113,240,0,,2160,,,225,291,17,False
,1,113,240,0,,2160,,,399,269,17,False
,1,113,240,0,,2160,,,401,171,17,False
,1,113,240,0,,2160,,,335,352,17,False
,1,113,240,0,,2160,,,381,238,17,False
,1,113,240,0,,2160,,,518,323,17,False
,1,113,240,0,,2160,,,501,355,17,False
,1,113,240,0,,2160,,,416,238,17,False
,1,113,240,0,,2160,,,207,322,17,False
,1,113,240,0,,2160,,,280,195,17,False
,1,113,240,0,,2160,,,438,171,17,False
,1,113,240,0,,2160,,,547,240,17,False
,1,113,240,0,,2160,,,511,178,17,False
,1,113,240,0,,2160,,,602,334,17,False
,1,113,240,0,,2160,,,476,171,17,False
,1,113,240,0,,2160,,,584,303,17,False
,1,113,240,0,,2160,,,566,272,17,False
,1,113,240,0,,2160,,,189,354,17,False
,1,113,240,0,,2160,,,306,170,17,False
,1,113,240,0,,2200,,,396,326,17,False
,1,113,240,0,,2200,,,547,322,17,False
,1,113,240,0,,2200,,,559,437,17,False
,1,113,240,0,,2200,,,438,321,17,False
,1,113,240,0,,2200,,,430,264,17,False
,1,113,240,0,,2200,,,359,264,17,False
,1,113,240,0,,2200,,,494,179,17,False
,1,113,240,0,,2200,,,510,322,17,False
,1,113,240,0,,2200,,,455,290,17,False
,1,113,240,0,,2200,,,373,353,17,False
,1,113,240,0,,2200,,,423,352,17,False
,1,113,240,0,,2200,,,302,230,17,False
,1,113,240,0,,2200,,,576,302,17,False
,1,113,240,0,,2200,,,282,384,17,False
,1,113,240,0,,2200,,,263,416,17,False
,1,113,240,0,,2200,,,432,441,17,False
,1,113,240,0,,2200,,,324,504,17,False
,1,113,240,0,,2200,,,457,415,17,False
,1,113,240,0,,2200,,,548,385,17,False
,1,113,240,0,,2200,,,520,210,17,False
,1,113,240,0,,2200,,,557,271,17,False
,1,113,240,0,,2200,,,398,378,17,False
,1,113,240,0,,2200,,,354,384,17,False
,1,113,240,0,,2200,,,471,258,17,False
,1,113,240,0,,2200,,,577,406,17,False
,1,113,240,0,,2200,,,246,384,17,False
,1,113,240,0,,2200,,,380,409,17,False
,1,113,240,0,,2200,,,493,479,17,False
,1,113,240,0,,2200,,,335,417,17,False
,1,113,240,0,,2200,,,595,333,17,False
,1,113,240,0,,2200,,,378,295,17,False
,1,113,240,0,,2200,,,491,289,17,False
,1,113,240,0,,2200,,,361,440,17,False
,1,113,240,0,,2200,,,414,296,17,False
,1,113,240,0,,2200,,,458,352,17,False
,1,113,240,0,,2200,,,395,265,17,False
,1,113,240,0,,2200,,,356,323,17,False
,1,113,240,0,,2200,,,527,290,17,False
,1,113,240,0,,2200,,,596,375,17,False
,1,113,240,0,,2200,,,507,258,17,False
,1,113,240,0,,2200,,,465,201,17,False
,1,113,240,0,,2200,,,475,321,17,False
,1,113,240,0,,2200,,,467,504,17,False
